SampleIdx,Signal_I,Strobe_Center,Strobe_Joint
1419,3012,0,0
1420,-3490,0,0
1421,-5895,0,0
1422,-9739,0,0
1423,-20159,0,0
1424,17689,0,0
1425,-3897,0,0
1426,-19582,0,0
1427,19573,0,0
1428,-14299,0,0
1429,-2630,0,0
1430,-11153,0,0
1431,-1204,0,0
1432,-4520,0,0
1433,-10799,0,0
1434,16495,0,0
1435,19263,0,0
1436,-4078,0,0
1437,3006,0,0
1438,-4505,0,0
1439,-16368,0,0
1440,-13305,0,0
1441,-18943,0,0
1442,9911,0,0
1443,8529,0,0
1444,22827,0,0
1445,103,0,0
1446,-12733,0,0
1447,-8775,0,0
1448,-2532,0,0
1449,13374,0,0
1450,8269,0,0
1451,11342,0,0
1452,7313,0,0
1453,13779,0,0
1454,4034,0,0
1455,-1549,0,0
1456,3312,0,0
1457,14816,0,0
1458,9454,0,0
1459,-11334,0,0
1460,-15376,0,0
1461,7913,0,0
1462,11237,0,0
1463,4338,0,0
1464,-9358,0,0
1465,8053,0,0
1466,-1404,0,0
1467,-15286,0,0
1468,-7806,0,0
1469,-10608,0,0
1470,16372,0,0
1471,11259,0,0
1472,-21815,0,0
1473,5697,0,0
1474,13122,0,0
1475,-13822,0,0
1476,17133,0,0
1477,-2363,0,0
1478,-2501,0,0
1479,21181,0,0
1480,13982,0,0
1481,-9714,0,0
1482,21616,0,0
1483,4927,0,0
1484,-12141,0,0
1485,-19564,0,0
1486,4022,0,0
1487,6609,0,0
1488,-7271,0,0
1489,-9906,0,0
1490,-20188,0,0
1491,17697,0,0
1492,9299,0,0
1493,6901,0,0
1494,15984,0,0
1495,12648,0,0
1496,21999,0,0
1497,4003,0,0
1498,-1646,0,0
1499,10416,0,0
1500,-9506,0,0
1501,16401,0,0
1502,-22171,0,0
1503,-8750,0,0
1504,613,0,0
1505,14632,0,0
1506,19099,0,0
1507,-7141,0,0
1508,9100,0,0
1509,-444,0,0
1510,7208,0,0
1511,-10559,0,0
1512,-20808,0,0
1513,3285,0,0
1514,8064,0,0
1515,-9938,0,0
1516,61,0,0
1517,-3716,0,0
1518,4816,0,0
1519,9924,0,0
1520,5046,0,0
1521,9906,0,0
1522,11026,0,0
1523,19172,0,0
1524,7267,0,0
1525,-6428,0,0
1526,-15055,0,0
1527,-2418,0,0
1528,21482,0,0
1529,-2058,0,0
1530,-11485,0,0
1531,-20159,0,0
1532,-4643,0,0
1533,-13656,0,0
1534,4932,0,0
1535,16505,0,0
1536,-7072,0,-15000
1537,12871,0,0
1538,4981,0,0
1539,-8514,0,0
1540,11093,0,0
1541,-13000,0,0
1542,-1463,0,0
1543,17029,0,0
1544,4379,0,0
1545,965,0,0
1546,-8829,0,0
1547,-965,0,0
1548,4976,0,0
1549,-14327,0,0
1550,13056,0,0
1551,15133,0,0
1552,10600,0,0
1553,17543,0,0
1554,2524,0,0
1555,-10125,0,0
1556,-22234,0,0
1557,6736,0,0
1558,-14099,0,0
1559,16154,0,0
1560,-5578,0,0
1561,-9393,0,0
1562,6522,0,0
1563,-5809,0,0
1564,-5603,0,0
1565,16382,0,0
1566,4062,0,0
1567,16779,0,0
1568,-19908,0,0
1569,-1886,0,0
1570,-6103,0,0
1571,15559,0,0
1572,16620,0,0
1573,-17219,0,0
1574,-10225,0,0
1575,-12260,0,0
1576,2271,0,0
1577,-15280,0,0
1578,-3308,0,0
1579,3554,0,0
1580,-15985,0,0
1581,15286,0,0
1582,-1438,0,0
1583,14546,0,0
1584,-16857,0,0
1585,11819,0,0
1586,12351,0,0
1587,-3464,0,0
1588,-706,0,0
1589,-12759,0,0
1590,4788,0,0
1591,7939,0,0
1592,-11596,0,0
1593,10012,0,0
1594,11899,0,0
1595,7157,0,0
1596,-12066,0,0
1597,1358,0,0
1598,-2223,0,0
1599,6215,0,0
1600,-17664,0,0
1601,-21953,0,0
1602,9005,0,0
1603,-4657,0,0
1604,-10459,0,0
1605,-22995,0,0
1606,-2317,0,0
1607,-7288,0,0
1608,-3711,0,0
1609,14031,0,0
1610,-5470,0,0
1611,-2412,0,0
1612,-4759,0,0
1613,21910,0,0
1614,12667,0,0
1615,16026,0,0
1616,-15487,0,0
1617,16541,0,0
1618,1019,0,0
1619,13926,0,0
1620,-13669,0,0
1621,-16176,0,0
1622,-2193,0,0
1623,17173,0,0
1624,14369,0,0
1625,9624,0,0
1626,-3613,0,0
1627,-6396,0,0
1628,-18943,0,0
1629,-13104,0,0
1630,-464,0,0
1631,-22918,0,0
1632,15239,0,0
1633,-4145,0,0
1634,-13802,0,0
1635,-198,0,0
1636,-17942,0,0
1637,-9045,0,0
1638,-8273,0,0
1639,-8207,0,0
1640,-16034,0,0
1641,-12464,0,0
1642,-15592,0,0
1643,6775,0,0
1644,-11074,0,0
1645,12081,0,0
1646,14684,0,0
1647,12718,0,0
1648,-4273,0,0
1649,6751,0,0
1650,-13441,0,0
1651,-6650,0,0
1652,3448,0,0
1653,-8395,0,0
1654,3977,0,0
1655,12027,0,0
1656,8845,0,0
1657,-5895,0,0
1658,5789,0,0
1659,2270,0,0
1660,8334,0,0
1661,11536,0,0
1662,-4569,0,0
1663,-8966,0,0
1664,10206,15000,0
1665,-4672,0,0
1666,-5877,0,0
1667,14816,0,0
1668,3309,0,0
1669,-10111,0,0
1670,-2776,0,0
1671,9075,0,0
1672,16497,0,0
1673,-6813,0,0
1674,-18461,0,0
1675,3699,0,0
1676,10565,0,0
1677,3519,0,0
1678,-14654,0,0
1679,-12675,0,0
1680,10163,0,0
1681,11792,0,0
1682,14304,0,0
1683,1484,0,0
1684,12395,0,0
1685,-7032,0,0
1686,-11723,0,0
1687,-5630,0,0
1688,2630,0,0
1689,-2421,0,0
1690,5988,0,0
1691,-11421,0,0
1692,9905,0,0
1693,-19860,0,0
1694,-8867,0,0
1695,8349,0,0
1696,-14030,0,0
1697,15509,0,0
1698,13819,0,0
1699,10664,0,0
1700,-8427,0,0
1701,15502,0,0
1702,12846,0,0
1703,-1388,0,0
1704,-10917,0,0
1705,-10833,0,0
1706,7993,0,0
1707,-359,0,0
1708,-13648,0,0
1709,-6383,0,0
1710,2270,0,0
1711,10392,0,0
1712,19993,0,0
1713,2722,0,0
1714,-5590,0,0
1715,13771,0,0
1716,1879,0,0
1717,10972,0,0
1718,-7604,0,0
1719,-16698,0,0
1720,3516,0,0
1721,-17157,0,0
1722,2,0,0
1723,12906,0,0
1724,-18912,0,0
1725,-15300,0,0
1726,-2541,0,0
1727,369,0,0
1728,-14889,0,0
1729,-13063,0,0
1730,3200,0,0
1731,5330,0,0
1732,-1472,0,0
1733,6936,0,0
1734,-2940,0,0
1735,2926,0,0
1736,-7225,0,0
1737,-20109,0,0
1738,-14639,0,0
1739,-8358,0,0
1740,11445,0,0
1741,3735,0,0
1742,14649,0,0
1743,-10802,0,0
1744,7604,0,0
1745,14632,0,0
1746,-19961,0,0
1747,1467,0,0
1748,-13810,0,0
1749,793,0,0
1750,7606,0,0
1751,-15735,0,0
1752,14158,0,0
1753,1373,0,0
1754,-11639,0,0
1755,5642,0,0
1756,6803,0,0
1757,-4288,0,0
1758,5485,0,0
1759,-5682,0,0
1760,20158,0,0
1761,-3898,0,0
1762,10635,0,0
1763,8688,0,0
1764,14598,0,0
1765,22723,0,0
1766,15701,0,0
1767,5419,0,0
1768,-8466,0,0
1769,8106,0,0
1770,18942,0,0
1771,-3962,0,0
1772,-3952,0,0
1773,-13955,0,0
1774,2841,0,0
1775,11255,0,0
1776,3173,0,0
1777,22918,0,0
1778,18608,0,0
1779,-489,0,0
1780,-8130,0,0
1781,-22995,0,0
1782,-3830,0,0
1783,-4784,0,0
1784,-16017,0,0
1785,17659,0,0
1786,-3825,0,0
1787,-1059,0,0
1788,4135,0,0
1789,8550,0,0
1790,-16383,0,0
1791,17112,0,0
1792,-15137,0,-15000
1793,10168,0,0
1794,-3867,0,0
1795,10261,0,0
1796,-3193,0,0
1797,-15974,0,0
1798,6301,0,0
1799,16958,0,0
1800,17741,0,0
1801,8865,0,0
1802,14254,0,0
1803,-8444,0,0
1804,-7199,0,0
1805,-12951,0,0
1806,-16172,0,0
1807,-10873,0,0
1808,-492,0,0
1809,-9112,0,0
1810,-3913,0,0
1811,-18412,0,0
1812,17299,0,0
1813,-4793,0,0
1814,-8577,0,0
1815,12970,0,0
1816,18282,0,0
1817,3193,0,0
1818,-3930,0,0
1819,-1356,0,0
1820,-5283,0,0
1821,-13531,0,0
1822,16368,0,0
1823,-7749,0,0
1824,-18943,0,0
1825,-12222,0,0
1826,6358,0,0
1827,7690,0,0
1828,-14603,0,0
1829,5788,0,0
1830,-16057,0,0
1831,-8281,0,0
1832,11692,0,0
1833,-5177,0,0
1834,19872,0,0
1835,4970,0,0
1836,-12857,0,0
1837,5892,0,0
1838,11861,0,0
1839,159,0,0
1840,16017,0,0
1841,2379,0,0
1842,5648,0,0
1843,15066,0,0
1844,4241,0,0
1845,-8723,0,0
1846,12209,0,0
1847,-3119,0,0
1848,-19048,0,0
1849,-1918,0,0
1850,10478,0,0
1851,-15406,0,0
1852,2898,0,0
1853,18054,0,0
1854,-8817,0,0
1855,-2641,0,0
1856,-14969,0,0
1857,7507,0,0
1858,-6896,0,0
1859,13845,0,0
1860,7460,0,0
1861,-14984,0,0
1862,-1651,0,0
1863,-4171,0,0
1864,6818,0,0
1865,1015,0,0
1866,-14442,0,0
1867,2362,0,0
1868,-12595,0,0
1869,-8248,0,0
1870,20158,0,0
1871,-1606,0,0
1872,12909,0,0
1873,-14596,0,0
1874,-6768,0,0
1875,-3429,0,0
1876,3376,0,0
1877,-22171,0,0
1878,-13451,0,0
1879,18312,0,0
1880,3091,0,0
1881,4584,0,0
1882,7074,0,0
1883,8993,0,0
1884,11819,0,0
1885,1939,0,0
1886,13445,0,0
1887,-6406,0,0
1888,12240,0,0
1889,-9281,0,0
1890,13421,0,0
1891,20148,0,0
1892,-16725,0,0
1893,-18714,0,0
1894,-6558,0,0
1895,-8401,0,0
1896,-13190,0,0
1897,-16317,0,0
1898,-11792,0,0
1899,-9922,0,0
1900,-676,0,0
1901,17067,0,0
1902,-5662,0,0
1903,-8024,0,0
1904,-22077,0,0
1905,-35,0,0
1906,8443,0,0
1907,-10602,0,0
1908,4978,0,0
1909,-3655,0,0
1910,15861,0,0
1911,-9313,0,0
1912,2934,0,0
1913,16891,0,0
1914,10608,0,0
1915,13561,0,0
1916,-12472,0,0
1917,4865,0,0
1918,-5076,0,0
1919,-17681,0,0
1920,1305,15000,0
1921,19573,0,0
1922,772,0,0
1923,18465,0,0
1924,-19873,0,0
1925,13471,0,0
1926,5044,0,0
1927,4338,0,0
1928,-3400,0,0
1929,-6588,0,0
1930,707,0,0
1931,-13342,0,0
1932,-13146,0,0
1933,13358,0,0
1934,13233,0,0
1935,11052,0,0
1936,22918,0,0
1937,4986,0,0
1938,14357,0,0
1939,-14209,0,0
1940,16492,0,0
1941,3323,0,0
1942,3096,0,0
1943,9348,0,0
1944,-5585,0,0
1945,-2872,0,0
1946,22827,0,0
1947,5298,0,0
1948,-5135,0,0
1949,13944,0,0
1950,-10788,0,0
1951,-13873,0,0
1952,16761,0,0
1953,-19265,0,0
1954,-9228,0,0
1955,-7552,0,0
1956,4957,0,0
1957,-18188,0,0
1958,8922,0,0
1959,-16285,0,0
1960,10102,0,0
1961,-967,0,0
1962,-16883,0,0
1963,-6057,0,0
1964,-11475,0,0
1965,8481,0,0
1966,2499,0,0
1967,2901,0,0
1968,-666,0,0
1969,16382,0,0
1970,-14434,0,0
1971,-2266,0,0
1972,-15705,0,0
1973,-17202,0,0
1974,-12281,0,0
1975,7688,0,0
1976,15834,0,0
1977,14982,0,0
1978,-1881,0,0
1979,-3703,0,0
1980,-7103,0,0
1981,1971,0,0
1982,-9990,0,0
1983,5000,0,0
1984,-4562,0,0
1985,20158,0,0
1986,7106,0,0
1987,12706,0,0
1988,7571,0,0
1989,-17811,0,0
1990,-7675,0,0
1991,20286,0,0
1992,-8339,0,0
1993,20984,0,0
1994,9747,0,0
1995,16780,0,0
1996,-5194,0,0
1997,21616,0,0
1998,-21181,0,0
1999,-8478,0,0
2000,10199,0,0
2001,4369,0,0
2002,3799,0,0
2003,14511,0,0
2004,9367,0,0
2005,7093,0,0
2006,2768,0,0
2007,6043,0,0
2008,-3507,0,0
2009,-11883,0,0
2010,13705,0,0
2011,-7631,0,0
2012,6355,0,0
2013,-1019,0,0
2014,11483,0,0
2015,-3465,0,0
2016,-16918,0,0
2017,18520,0,0
2018,18348,0,0
2019,5588,0,0
2020,-15505,0,0
2021,22994,0,0
2022,497,0,0
2023,4196,0,0
2024,-12918,0,0
2025,-579,0,0
2026,4078,0,0
2027,-569,0,0
2028,-5403,0,0
2029,1575,0,0
2030,-1845,0,0
2031,714,0,0
2032,12065,0,0
2033,4929,0,0
2034,13410,0,0
2035,-6986,0,0
2036,7597,0,0
2037,-5364,0,0
2038,13363,0,0
2039,-3400,0,0
2040,-16407,0,0
2041,-13548,0,0
2042,-5890,0,0
2043,-8814,0,0
2044,-13416,0,0
2045,-10459,0,0
2046,2680,0,0
2047,1809,0,0
2048,9850,0,-15000
2049,21998,0,0
2050,-15130,0,0
2051,-8014,0,0
2052,11160,0,0
2053,2690,0,0
2054,6201,0,0
2055,15635,0,0
2056,-21182,0,0
2057,6409,0,0
2058,2337,0,0
2059,337,0,0
2060,-8480,0,0
2061,6468,0,0
2062,19097,0,0
2063,-12023,0,0
2064,-10532,0,0
2065,-4408,0,0
2066,13063,0,0
2067,-4474,0,0
2068,10646,0,0
2069,120,0,0
2070,-22330,0,0
2071,-3828,0,0
2072,6178,0,0
2073,7958,0,0
2074,2903,0,0
2075,14925,0,0
2076,5223,0,0
2077,3885,0,0
2078,14243,0,0
2079,-17807,0,0
2080,-16386,0,0
2081,3756,0,0
2082,22170,0,0
2083,-14142,0,0
2084,5951,0,0
2085,-12338,0,0
2086,13705,0,0
2087,-7517,0,0
2088,6083,0,0
2089,-9808,0,0
2090,-867,0,0
2091,-472,0,0
2092,-12331,0,0
2093,9558,0,0
2094,-14991,0,0
2095,11173,0,0
2096,-10393,0,0
2097,-14016,0,0
2098,-9597,0,0
2099,-9892,0,0
2100,9336,0,0
2101,-17716,0,0
2102,21814,0,0
2103,-21182,0,0
2104,-5827,0,0
2105,-9387,0,0
2106,16849,0,0
2107,-16422,0,0
2108,-12432,0,0
2109,-17135,0,0
2110,-10640,0,0
2111,258,0,0
2112,13326,0,0
2113,-19265,0,0
2114,-2844,0,0
2115,-12950,0,0
2116,14044,0,0
2117,-5052,0,0
2118,-15437,0,0
2119,17542,0,0
2120,-9148,0,0
2121,12526,0,0
2122,3033,0,0
2123,13067,0,0
2124,7812,0,0
2125,515,0,0
2126,-2893,0,0
2127,-17168,0,0
2128,6701,0,0
2129,-15822,0,0
2130,14444,0,0
2131,-5364,0,0
2132,19172,0,0
2133,8329,0,0
2134,12488,0,0
2135,-11431,0,0
2136,8751,0,0
2137,-15631,0,0
2138,-15555,0,0
2139,12325,0,0
2140,19394,0,0
2141,-363,0,0
2142,1395,0,0
2143,-123,0,0
2144,-362,0,0
2145,-8695,0,0
2146,-8131,0,0
2147,4437,0,0
2148,15888,0,0
2149,-12857,0,0
2150,-11913,0,0
2151,-7015,0,0
2152,4761,0,0
2153,-10027,0,0
2154,9473,0,0
2155,16285,0,0
2156,-13299,0,0
2157,-16087,0,0
2158,1516,0,0
2159,7446,0,0
2160,-12179,0,0
2161,-17168,0,0
2162,12913,0,0
2163,2832,0,0
2164,-2010,0,0
2165,-16780,0,0
2166,23161,0,0
2167,-16780,0,0
2168,21334,0,0
2169,4539,0,0
2170,9675,0,0
2171,-5468,0,0
2172,15667,0,0
2173,16383,0,0
2174,-3590,0,0
2175,-16384,0,0
2176,-17579,15000,0
2177,-16384,0,0
2178,-136,0,0
2179,8448,0,0
2180,203,0,0
2181,-3545,0,0
2182,16949,0,0
2183,15333,0,0
2184,7942,0,0
2185,11364,0,0
2186,2169,0,0
2187,14192,0,0
2188,15374,0,0
2189,-5322,0,0
2190,-23106,0,0
2191,8099,0,0
2192,-22638,0,0
2193,-15729,0,0
2194,-3994,0,0
2195,392,0,0
2196,7882,0,0
2197,16908,0,0
2198,-23057,0,0
2199,-18266,0,0
2200,-7881,0,0
2201,6226,0,0
2202,-7794,0,0
2203,5888,0,0
2204,-16760,0,0
2205,-17191,0,0
2206,9530,0,0
2207,3099,0,0
2208,-1843,0,0
2209,-8293,0,0
2210,4074,0,0
2211,13625,0,0
2212,418,0,0
2213,-16252,0,0
2214,19673,0,0
2215,16252,0,0
2216,-8582,0,0
2217,379,0,0
2218,-4005,0,0
2219,20,0,0
2220,6664,0,0
2221,14973,0,0
2222,-552,0,0
2223,-253,0,0
2224,-1719,0,0
2225,-7331,0,0
2226,2858,0,0
2227,-15915,0,0
2228,17750,0,0
2229,-3323,0,0
2230,8961,0,0
2231,-1082,0,0
2232,13705,0,0
2233,-3930,0,0
2234,-16242,0,0
2235,15722,0,0
2236,9836,0,0
2237,-16721,0,0
2238,7852,0,0
2239,-5586,0,0
2240,-12019,0,0
2241,-5060,0,0
2242,7543,0,0
2243,18108,0,0
2244,4520,0,0
2245,-337,0,0
2246,5430,0,0
2247,-5968,0,0
2248,-13412,0,0
2249,18180,0,0
2250,-22606,0,0
2251,-13174,0,0
2252,-13496,0,0
2253,-11075,0,0
2254,665,0,0
2255,-19873,0,0
2256,-7851,0,0
2257,-2827,0,0
2258,-19748,0,0
2259,-20159,0,0
2260,-6179,0,0
2261,-16349,0,0
2262,-14949,0,0
2263,-8701,0,0
2264,10431,0,0
2265,2739,0,0
2266,3876,0,0
2267,-13046,0,0
2268,3014,0,0
2269,-8359,0,0
2270,-13527,0,0
2271,-18300,0,0
2272,20944,0,0
2273,16186,0,0
2274,-20695,0,0
2275,11141,0,0
2276,11710,0,0
2277,-1389,0,0
2278,4018,0,0
2279,-16465,0,0
2280,-732,0,0
2281,-4342,0,0
2282,12467,0,0
2283,13025,0,0
2284,7970,0,0
2285,18213,0,0
2286,17074,0,0
2287,-15184,0,0
2288,15969,0,0
2289,-575,0,0
2290,-15878,0,0
2291,-9943,0,0
2292,13974,0,0
2293,-18814,0,0
2294,760,0,0
2295,0,0,0
2296,8272,0,0
2297,-5721,0,0
2298,-1196,0,0
2299,21250,0,0
2300,-3507,0,0
2301,-8533,0,0
2302,769,0,0
2303,-10195,0,0
2304,15975,0,-15000
2305,568,0,0
2306,8613,0,0
2307,-6409,0,0
2308,-8617,0,0
2309,-8664,0,0
2310,-1639,0,0
2311,19290,0,0
2312,10480,0,0
2313,19777,0,0
2314,-18610,0,0
2315,-9585,0,0
2316,3751,0,0
2317,-10488,0,0
2318,-2446,0,0
2319,-21381,0,0
2320,13717,0,0
2321,6926,0,0
2322,13928,0,0
2323,13434,0,0
2324,5199,0,0
2325,11430,0,0
2326,-6673,0,0
2327,22171,0,0
2328,-2064,0,0
2329,16961,0,0
2330,16225,0,0
2331,2953,0,0
2332,493,0,0
2333,2827,0,0
2334,-2807,0,0
2335,-20433,0,0
2336,-13454,0,0
2337,4965,0,0
2338,-5077,0,0
2339,16687,0,0
2340,-1784,0,0
2341,-7358,0,0
2342,2836,0,0
2343,13064,0,0
2344,-15904,0,0
2345,15806,0,0
2346,-2272,0,0
2347,17909,0,0
2348,-11530,0,0
2349,-9709,0,0
2350,8791,0,0
2351,-2378,0,0
2352,23056,0,0
2353,6256,0,0
2354,-23058,0,0
2355,8620,0,0
2356,12622,0,0
2357,11820,0,0
2358,-2530,0,0
2359,-2511,0,0
2360,-5773,0,0
2361,12125,0,0
2362,-19660,0,0
2363,-16086,0,0
2364,15246,0,0
2365,-17292,0,0
2366,7791,0,0
2367,-11755,0,0
2368,-17341,0,0
2369,10314,0,0
2370,21100,0,0
2371,13413,0,0
2372,-9557,0,0
2373,-19264,0,0
2374,10908,0,0
2375,12871,0,0
2376,16366,0,0
2377,-6700,0,0
2378,13079,0,0
2379,-18943,0,0
2380,3960,0,0
2381,10195,0,0
2382,-6528,0,0
2383,15131,0,0
2384,13253,0,0
2385,-17978,0,0
2386,-207,0,0
2387,5845,0,0
2388,1689,0,0
2389,-13978,0,0
2390,13668,0,0
2391,15250,0,0
2392,11398,0,0
2393,-2367,0,0
2394,314,0,0
2395,-18175,0,0
2396,3752,0,0
2397,-14081,0,0
2398,15709,0,0
2399,2887,0,0
2400,961,0,0
2401,-13005,0,0
2402,-16222,0,0
2403,-4090,0,0
2404,-5175,0,0
2405,2788,0,0
2406,7845,0,0
2407,3503,0,0
2408,-7632,0,0
2409,14712,0,0
2410,14050,0,0
2411,3072,0,0
2412,-7869,0,0
2413,-1659,0,0
2414,3567,0,0
2415,-475,0,0
2416,-6514,0,0
2417,6421,0,0
2418,-9492,0,0
2419,-5586,0,0
2420,-11610,0,0
2421,-5386,0,0
2422,17796,0,0
2423,12870,0,0
2424,2064,0,0
2425,-17341,0,0
2426,-10081,0,0
2427,3157,0,0
2428,4520,0,0
2429,12871,0,0
2430,-4520,0,0
2431,14660,0,0
2432,5466,15000,0
2433,-18007,0,0
2434,21699,0,0
2435,-3861,0,0
2436,-5382,0,0
2437,14687,0,0
2438,12484,0,0
2439,13204,0,0
2440,17122,0,0
2441,-20945,0,0
2442,8803,0,0
2443,-6980,0,0
2444,1489,0,0
2445,-20401,0,0
2446,8522,0,0
2447,-10719,0,0
2448,-5493,0,0
2449,11054,0,0
2450,-1300,0,0
2451,-13276,0,0
2452,-12801,0,0
2453,-7805,0,0
2454,-12180,0,0
2455,-12497,0,0
2456,-1181,0,0
2457,-8801,0,0
2458,357,0,0
2459,6226,0,0
2460,-13851,0,0
2461,2177,0,0
2462,-15102,0,0
2463,-11159,0,0
2464,8524,0,0
2465,13116,0,0
2466,2986,0,0
2467,18494,0,0
2468,8840,0,0
2469,-15372,0,0
2470,3247,0,0
2471,20122,0,0
2472,21616,0,0
2473,21180,0,0
2474,-11540,0,0
2475,-14794,0,0
2476,14095,0,0
2477,-17156,0,0
2478,19960,0,0
2479,-1049,0,0
2480,-44,0,0
2481,-10677,0,0
2482,-20237,0,0
2483,-12694,0,0
2484,9388,0,0
2485,-2933,0,0
2486,547,0,0
2487,-7268,0,0
2488,-12112,0,0
2489,-3036,0,0
2490,10921,0,0
2491,-21995,0,0
2492,7909,0,0
2493,8502,0,0
2494,-6351,0,0
2495,14297,0,0
2496,5901,0,0
2497,5852,0,0
2498,-14781,0,0
2499,19637,0,0
2500,-11911,0,0
2501,16013,0,0
2502,-13691,0,0
2503,8735,0,0
2504,-13766,0,0
2505,-21581,0,0
2506,12426,0,0
2507,-6394,0,0
2508,-11911,0,0
2509,18877,0,0
2510,11911,0,0
2511,18835,0,0
2512,19872,0,0
2513,2053,0,0
2514,-7936,0,0
2515,-16379,0,0
2516,5444,0,0
2517,-14351,0,0
2518,6410,0,0
2519,-700,0,0
2520,10125,0,0
2521,3130,0,0
2522,10475,0,0
2523,-19619,0,0
2524,-16317,0,0
2525,11433,0,0
2526,-15947,0,0
2527,-23057,0,0
2528,-14509,0,0
2529,4557,0,0
2530,4799,0,0
2531,-11814,0,0
2532,8334,0,0
2533,-5864,0,0
2534,8077,0,0
2535,-22101,0,0
2536,-19265,0,0
2537,22723,0,0
2538,14848,0,0
2539,-16673,0,0
2540,-2744,0,0
2541,-22475,0,0
2542,11174,0,0
2543,-12707,0,0
2544,393,0,0
2545,22170,0,0
2546,-5963,0,0
2547,9076,0,0
2548,-12081,0,0
2549,-807,0,0
2550,-7851,0,0
2551,-9389,0,0
2552,13147,0,0
2553,-8244,0,0
2554,-15789,0,0
2555,13809,0,0
2556,12340,0,0
2557,6466,0,0
2558,-9530,0,0
2559,-8897,0,0
2560,-2320,0,-15000
2561,-1745,0,0
2562,-7601,0,0
2563,1862,0,0
2564,6346,0,0
2565,-9805,0,0
2566,19033,0,0
2567,12150,0,0
2568,-7876,0,0
2569,-7317,0,0
2570,-12240,0,0
2571,2740,0,0
2572,-8895,0,0
2573,6842,0,0
2574,14479,0,0
2575,-9784,0,0
2576,-23106,0,0
2577,-3564,0,0
2578,9707,0,0
2579,2911,0,0
2580,-10777,0,0
2581,11056,0,0
2582,-12822,0,0
2583,-5627,0,0
2584,-22828,0,0
2585,-12872,0,0
2586,-5737,0,0
2587,-7963,0,0
2588,5290,0,0
2589,-20159,0,0
2590,5939,0,0
2591,3939,0,0
2592,-9871,0,0
2593,16151,0,0
2594,11007,0,0
2595,20694,0,0
2596,10486,0,0
2597,-12555,0,0
2598,-15488,0,0
2599,-7901,0,0
2600,13876,0,0
2601,5661,0,0
2602,-619,0,0
2603,-14503,0,0
2604,3619,0,0
2605,14819,0,0
2606,-7805,0,0
2607,-11696,0,0
2608,-8024,0,0
2609,-2795,0,0
2610,10004,0,0
2611,7259,0,0
2612,4937,0,0
2613,-4817,0,0
2614,3936,0,0
2615,15790,0,0
2616,-1122,0,0
2617,4201,0,0
2618,-21815,0,0
2619,-13622,0,0
2620,13470,0,0
2621,3609,0,0
2622,-7159,0,0
2623,6756,0,0
2624,14084,0,0
2625,12387,0,0
2626,-7269,0,0
2627,-1849,0,0
2628,5595,0,0
2629,-2982,0,0
2630,5465,0,0
2631,-16363,0,0
2632,16950,0,0
2633,14873,0,0
2634,-2847,0,0
2635,-3995,0,0
2636,21616,0,0
2637,12247,0,0
2638,-6311,0,0
2639,-10035,0,0
2640,-10407,0,0
2641,-6537,0,0
2642,3105,0,0
2643,1212,0,0
2644,-10281,0,0
2645,-3816,0,0
2646,-5933,0,0
2647,-7805,0,0
2648,-18962,0,0
2649,-11167,0,0
2650,-937,0,0
2651,8253,0,0
2652,-10418,0,0
2653,-8647,0,0
2654,3531,0,0
2655,18127,0,0
2656,3998,0,0
2657,16151,0,0
2658,8668,0,0
2659,17789,0,0
2660,-18552,0,0
2661,-19808,0,0
2662,-13067,0,0
2663,-17272,0,0
2664,-15580,0,0
2665,-22475,0,0
2666,-6270,0,0
2667,10880,0,0
2668,-3485,0,0
2669,-10709,0,0
2670,4366,0,0
2671,2962,0,0
2672,3013,0,0
2673,-19866,0,0
2674,-10418,0,0
2675,9419,0,0
2676,6884,0,0
2677,-16220,0,0
2678,2406,0,0
2679,-9488,0,0
2680,-11920,0,0
2681,-13881,0,0
2682,21814,0,0
2683,3419,0,0
2684,7004,0,0
2685,-13240,0,0
2686,-18117,0,0
2687,-6438,0,0
2688,11307,15000,0
2689,-812,0,0
2690,14028,0,0
2691,-5219,0,0
2692,-3617,0,0
2693,-2473,0,0
2694,3673,0,0
2695,7852,0,0
2696,9694,0,0
2697,15490,0,0
2698,-11990,0,0
2699,-331,0,0
2700,-4919,0,0
2701,-704,0,0
2702,-1704,0,0
2703,-16125,0,0
2704,3734,0,0
2705,17388,0,0
2706,-1756,0,0
2707,-6791,0,0
2708,-22475,0,0
2709,12229,0,0
2710,11017,0,0
2711,-4285,0,0
2712,-17903,0,0
2713,-3464,0,0
2714,1917,0,0
2715,15246,0,0
2716,214,0,0
2717,9759,0,0
2718,-7882,0,0
2719,-14726,0,0
2720,5294,0,0
2721,10046,0,0
2722,2270,0,0
2723,-2206,0,0
2724,2044,0,0
2725,11365,0,0
2726,13164,0,0
2727,-15395,0,0
2728,-7532,0,0
2729,18010,0,0
2730,-7102,0,0
2731,-15601,0,0
2732,-7983,0,0
2733,-15162,0,0
2734,19783,0,0
2735,-2985,0,0
2736,-5643,0,0
2737,-6580,0,0
2738,4035,0,0
2739,-5223,0,0
2740,3670,0,0
2741,5150,0,0
2742,-21999,0,0
2743,20694,0,0
2744,-16434,0,0
2745,8867,0,0
2746,14373,0,0
2747,-9334,0,0
2748,12218,0,0
2749,190,0,0
2750,11619,0,0
2751,1423,0,0
2752,19493,0,0
2753,7619,0,0
